연월,축,항목,시도,값
2026-06,임금대,250만원 이상,광주,1226
2026-06,임금대,250만원 이상,대전,1080
2026-06,임금대,250만원 이상,울산,1482
2026-06,임금대,250만원 이상,세종시,347
2026-06,임금대,250만원 이상,경기도,19359
2026-06,임금대,250만원 이상,강원도,1555
2026-06,임금대,250만원 이상,충청북도,2699
2026-06,임금대,250만원 이상,충청남도,3088
2026-06,임금대,250만원 이상,전라북도,2486
2026-06,임금대,250만원 이상,전라남도,2656
2026-06,임금대,250만원 이상,경상북도,4154
2026-06,임금대,250만원 이상,경상남도,6122
2026-06,임금대,250만원 이상,제주도,508
2026-07,형태,기간의 정함이 없는 근로계약(시간제),전 체,22821
2026-07,형태,기간의 정함이 없는 근로계약(시간제),서울,4174
2026-07,형태,기간의 정함이 없는 근로계약(시간제),전남광주통합,458
2026-07,형태,기간의 정함이 없는 근로계약(시간제),부산,3083
2026-07,형태,기간의 정함이 없는 근로계약(시간제),대구,1710
2026-07,형태,기간의 정함이 없는 근로계약(시간제),인천,2165
2026-07,형태,기간의 정함이 없는 근로계약(시간제),대전,167
2026-07,형태,기간의 정함이 없는 근로계약(시간제),울산,493
2026-07,형태,기간의 정함이 없는 근로계약(시간제),세종시,39
2026-07,형태,기간의 정함이 없는 근로계약(시간제),경기도,6979
2026-07,형태,기간의 정함이 없는 근로계약(시간제),강원특별자치도,264
2026-07,형태,기간의 정함이 없는 근로계약(시간제),충청북도,150
2026-07,형태,기간의 정함이 없는 근로계약(시간제),충청남도,236
2026-07,형태,기간의 정함이 없는 근로계약(시간제),전북특별자치도,695
2026-07,형태,기간의 정함이 없는 근로계약(시간제),경상북도,750
2026-07,형태,기간의 정함이 없는 근로계약(시간제),경상남도,1397
2026-07,형태,기간의 정함이 없는 근로계약(시간제),제주도,61
2026-07,형태,기간의 정함이 있는 근로계약,전 체,51145
2026-07,형태,기간의 정함이 있는 근로계약,서울,15572
2026-07,형태,기간의 정함이 있는 근로계약,전남광주통합,2033
2026-07,형태,기간의 정함이 있는 근로계약,부산,3216
2026-07,형태,기간의 정함이 있는 근로계약,대구,1818
2026-07,형태,기간의 정함이 있는 근로계약,인천,2113
2026-07,형태,기간의 정함이 있는 근로계약,대전,1451
2026-07,형태,기간의 정함이 있는 근로계약,울산,891
2026-07,형태,기간의 정함이 있는 근로계약,세종시,411
2026-07,형태,기간의 정함이 있는 근로계약,경기도,11841
2026-07,형태,기간의 정함이 있는 근로계약,강원특별자치도,1421
2026-07,형태,기간의 정함이 있는 근로계약,충청북도,1358
2026-07,형태,기간의 정함이 있는 근로계약,충청남도,1747
2026-07,형태,기간의 정함이 있는 근로계약,전북특별자치도,1752
2026-07,형태,기간의 정함이 있는 근로계약,경상북도,2355
2026-07,형태,기간의 정함이 있는 근로계약,경상남도,2736
2026-07,형태,기간의 정함이 있는 근로계약,제주도,430
2026-07,형태,기간의 정함이 있는 근로계약(시간제),전 체,4652
2026-07,형태,기간의 정함이 있는 근로계약(시간제),서울,1417
2026-07,형태,기간의 정함이 있는 근로계약(시간제),전남광주통합,121
2026-07,형태,기간의 정함이 있는 근로계약(시간제),부산,458
2026-07,형태,기간의 정함이 있는 근로계약(시간제),대구,241
2026-07,형태,기간의 정함이 있는 근로계약(시간제),인천,289
2026-07,형태,기간의 정함이 있는 근로계약(시간제),대전,102
2026-07,형태,기간의 정함이 있는 근로계약(시간제),울산,57
2026-07,형태,기간의 정함이 있는 근로계약(시간제),세종시,16
2026-07,형태,기간의 정함이 있는 근로계약(시간제),경기도,1174
2026-07,형태,기간의 정함이 있는 근로계약(시간제),강원특별자치도,76
2026-07,형태,기간의 정함이 있는 근로계약(시간제),충청북도,118
2026-07,형태,기간의 정함이 있는 근로계약(시간제),충청남도,97
2026-07,형태,기간의 정함이 있는 근로계약(시간제),전북특별자치도,99
2026-07,형태,기간의 정함이 있는 근로계약(시간제),경상북도,127
2026-07,형태,기간의 정함이 있는 근로계약(시간제),경상남도,254
2026-07,형태,기간의 정함이 있는 근로계약(시간제),제주도,6
2026-07,형태,일용직,전 체,583
2026-07,형태,일용직,서울,249
2026-07,형태,일용직,전남광주통합,9
2026-07,형태,일용직,부산,2
2026-07,형태,일용직,대구,42
2026-07,형태,일용직,인천,4
2026-07,형태,일용직,대전,13
2026-07,형태,일용직,울산,0
2026-07,형태,일용직,세종시,0
2026-07,형태,일용직,경기도,62
2026-07,형태,일용직,강원특별자치도,5
2026-07,형태,일용직,충청북도,3
2026-07,형태,일용직,충청남도,11
2026-07,형태,일용직,전북특별자치도,160
2026-07,형태,일용직,경상북도,23
2026-07,형태,일용직,경상남도,0
2026-07,형태,일용직,제주도,0
2026-07,학력,초졸 이하,전 체,162
2026-07,학력,초졸 이하,서울,4
2026-07,학력,초졸 이하,전남광주통합,4
2026-07,학력,초졸 이하,부산,3
2026-07,학력,초졸 이하,대구,15
2026-07,학력,초졸 이하,인천,16
2026-07,학력,초졸 이하,대전,1
2026-07,학력,초졸 이하,울산,5
2026-07,학력,초졸 이하,세종시,0
2026-07,학력,초졸 이하,경기도,101
2026-07,학력,초졸 이하,강원특별자치도,1
2026-07,학력,초졸 이하,충청북도,2
2026-07,학력,초졸 이하,충청남도,2
2026-07,학력,초졸 이하,전북특별자치도,5
2026-07,학력,초졸 이하,경상북도,2
2026-07,학력,초졸 이하,경상남도,1
2026-07,학력,초졸 이하,제주도,0
2026-07,학력,중졸,전 체,321
2026-07,학력,중졸,서울,45
2026-07,학력,중졸,전남광주통합,7
2026-07,학력,중졸,부산,20
2026-07,학력,중졸,대구,13
2026-07,학력,중졸,인천,14
2026-07,학력,중졸,대전,2
2026-07,학력,중졸,울산,1
2026-07,학력,중졸,세종시,0
2026-07,학력,중졸,경기도,121
2026-07,학력,중졸,강원특별자치도,5
2026-07,학력,중졸,충청북도,11
2026-07,학력,중졸,충청남도,24
2026-07,학력,중졸,전북특별자치도,18
2026-07,학력,중졸,경상북도,10
2026-07,학력,중졸,경상남도,30
2026-07,학력,중졸,제주도,0
2026-07,학력,고졸,전 체,7794
2026-07,학력,고졸,서울,1268
2026-07,학력,고졸,전남광주통합,420
2026-07,학력,고졸,부산,322
2026-07,학력,고졸,대구,224
2026-07,학력,고졸,인천,271
2026-07,학력,고졸,대전,139
2026-07,학력,고졸,울산,97
2026-07,학력,고졸,세종시,14
2026-07,학력,고졸,경기도,2240
2026-07,학력,고졸,강원특별자치도,235
2026-07,학력,고졸,충청북도,400
2026-07,학력,고졸,충청남도,686
2026-07,학력,고졸,전북특별자치도,430
2026-07,학력,고졸,경상북도,522
2026-07,학력,고졸,경상남도,472
2026-07,학력,고졸,제주도,54
2026-07,학력,전문대졸,전 체,4101
2026-07,학력,전문대졸,서울,504
2026-07,학력,전문대졸,전남광주통합,355
2026-07,학력,전문대졸,부산,293
2026-07,학력,전문대졸,대구,198
2026-07,학력,전문대졸,인천,121
2026-07,학력,전문대졸,대전,101
2026-07,학력,전문대졸,울산,137
2026-07,학력,전문대졸,세종시,21
2026-07,학력,전문대졸,경기도,835
2026-07,학력,전문대졸,강원특별자치도,147
2026-07,학력,전문대졸,충청북도,156
2026-07,학력,전문대졸,충청남도,169
2026-07,학력,전문대졸,전북특별자치도,275
2026-07,학력,전문대졸,경상북도,400
2026-07,학력,전문대졸,경상남도,349
2026-07,학력,전문대졸,제주도,40
2026-07,학력,대졸,전 체,1280
2026-07,학력,대졸,서울,176
2026-07,학력,대졸,전남광주통합,103
2026-07,학력,대졸,부산,119
2026-07,학력,대졸,대구,45
2026-07,학력,대졸,인천,25
2026-07,학력,대졸,대전,104
2026-07,학력,대졸,울산,9
2026-07,학력,대졸,세종시,2
2026-07,학력,대졸,경기도,217
2026-07,학력,대졸,강원특별자치도,56
2026-07,학력,대졸,충청북도,56
2026-07,학력,대졸,충청남도,64
2026-07,학력,대졸,전북특별자치도,65
2026-07,학력,대졸,경상북도,106
2026-07,학력,대졸,경상남도,119
2026-07,학력,대졸,제주도,14
2026-07,학력,대학원졸 이상,전 체,72
2026-07,학력,대학원졸 이상,서울,5
2026-07,학력,대학원졸 이상,전남광주통합,5
2026-07,학력,대학원졸 이상,부산,3
2026-07,학력,대학원졸 이상,대구,0
2026-07,학력,대학원졸 이상,인천,1
2026-07,학력,대학원졸 이상,대전,25
2026-07,학력,대학원졸 이상,울산,2
2026-07,학력,대학원졸 이상,세종시,0
2026-07,학력,대학원졸 이상,경기도,6
2026-07,학력,대학원졸 이상,강원특별자치도,4
2026-07,학력,대학원졸 이상,충청북도,1
2026-07,학력,대학원졸 이상,충청남도,7
2026-07,학력,대학원졸 이상,전북특별자치도,2
2026-07,학력,대학원졸 이상,경상북도,10
2026-07,학력,대학원졸 이상,경상남도,1
2026-07,학력,대학원졸 이상,제주도,0
2026-07,학력,무관,전 체,163799
2026-07,학력,무관,서울,27297
2026-07,학력,무관,전남광주통합,9050
2026-07,학력,무관,부산,10811
2026-07,학력,무관,대구,6730
2026-07,학력,무관,인천,9052
2026-07,학력,무관,대전,2515
2026-07,학력,무관,울산,4134
2026-07,학력,무관,세종시,948
2026-07,학력,무관,경기도,45231
2026-07,학력,무관,강원특별자치도,3675
2026-07,학력,무관,충청북도,5689
2026-07,학력,무관,충청남도,7557
2026-07,학력,무관,전북특별자치도,7122
2026-07,학력,무관,경상북도,9213
2026-07,학력,무관,경상남도,13508
2026-07,학력,무관,제주도,1267
2026-07,임금대,50만원 미만,전 체,2870
2026-07,임금대,50만원 미만,서울,329
2026-07,임금대,50만원 미만,전남광주통합,35
2026-07,임금대,50만원 미만,부산,464
2026-07,임금대,50만원 미만,대구,297
2026-07,임금대,50만원 미만,인천,297
2026-07,임금대,50만원 미만,대전,4
2026-07,임금대,50만원 미만,울산,93
2026-07,임금대,50만원 미만,세종시,2
2026-07,임금대,50만원 미만,경기도,1022
2026-07,임금대,50만원 미만,강원특별자치도,14
2026-07,임금대,50만원 미만,충청북도,3
2026-07,임금대,50만원 미만,충청남도,11
2026-07,임금대,50만원 미만,전북특별자치도,80
2026-07,임금대,50만원 미만,경상북도,70
2026-07,임금대,50만원 미만,경상남도,137
2026-07,임금대,50만원 미만,제주도,12
2026-07,임금대,50~100만원 미만,전 체,16148
2026-07,임금대,50~100만원 미만,서울,3446
2026-07,임금대,50~100만원 미만,전남광주통합,219
2026-07,임금대,50~100만원 미만,부산,2192
2026-07,임금대,50~100만원 미만,대구,1272
2026-07,임금대,50~100만원 미만,인천,1618
2026-07,임금대,50~100만원 미만,대전,58
2026-07,임금대,50~100만원 미만,울산,307
2026-07,임금대,50~100만원 미만,세종시,28
2026-07,임금대,50~100만원 미만,경기도,4825
2026-07,임금대,50~100만원 미만,강원특별자치도,148
2026-07,임금대,50~100만원 미만,충청북도,121
2026-07,임금대,50~100만원 미만,충청남도,140
2026-07,임금대,50~100만원 미만,전북특별자치도,337
2026-07,임금대,50~100만원 미만,경상북도,497
2026-07,임금대,50~100만원 미만,경상남도,929
2026-07,임금대,50~100만원 미만,제주도,11
2026-07,임금대,100~150만원 미만,전 체,6542
2026-07,임금대,100~150만원 미만,서울,1802
2026-07,임금대,100~150만원 미만,전남광주통합,218
2026-07,임금대,100~150만원 미만,부산,669
2026-07,임금대,100~150만원 미만,대구,279
2026-07,임금대,100~150만원 미만,인천,309
2026-07,임금대,100~150만원 미만,대전,201
2026-07,임금대,100~150만원 미만,울산,117
2026-07,임금대,100~150만원 미만,세종시,28
2026-07,임금대,100~150만원 미만,경기도,1603
2026-07,임금대,100~150만원 미만,강원특별자치도,148
2026-07,임금대,100~150만원 미만,충청북도,112
2026-07,임금대,100~150만원 미만,충청남도,114
2026-07,임금대,100~150만원 미만,전북특별자치도,310
2026-07,임금대,100~150만원 미만,경상북도,225
2026-07,임금대,100~150만원 미만,경상남도,371
2026-07,임금대,100~150만원 미만,제주도,36
2026-07,임금대,150~200만원 미만,전 체,5918
2026-07,임금대,150~200만원 미만,서울,1666
2026-07,임금대,150~200만원 미만,전남광주통합,180
2026-07,임금대,150~200만원 미만,부산,500
2026-07,임금대,150~200만원 미만,대구,367
2026-07,임금대,150~200만원 미만,인천,454
2026-07,임금대,150~200만원 미만,대전,151
2026-07,임금대,150~200만원 미만,울산,89
2026-07,임금대,150~200만원 미만,세종시,30
2026-07,임금대,150~200만원 미만,경기도,1511
2026-07,임금대,150~200만원 미만,강원특별자치도,52
2026-07,임금대,150~200만원 미만,충청북도,103
2026-07,임금대,150~200만원 미만,충청남도,240
2026-07,임금대,150~200만원 미만,전북특별자치도,151
2026-07,임금대,150~200만원 미만,경상북도,145
2026-07,임금대,150~200만원 미만,경상남도,202
2026-07,임금대,150~200만원 미만,제주도,77
2026-07,임금대,200~250만원 미만,전 체,84211
2026-07,임금대,200~250만원 미만,서울,12756
2026-07,임금대,200~250만원 미만,전남광주통합,5691
2026-07,임금대,200~250만원 미만,부산,4413
2026-07,임금대,200~250만원 미만,대구,2904
2026-07,임금대,200~250만원 미만,인천,4090
2026-07,임금대,200~250만원 미만,대전,1545
2026-07,임금대,200~250만원 미만,울산,2325
2026-07,임금대,200~250만원 미만,세종시,373
2026-07,임금대,200~250만원 미만,경기도,21667
2026-07,임금대,200~250만원 미만,강원특별자치도,2183
2026-07,임금대,200~250만원 미만,충청북도,3440
2026-07,임금대,200~250만원 미만,충청남도,4788
2026-07,임금대,200~250만원 미만,전북특별자치도,4574
2026-07,임금대,200~250만원 미만,경상북도,5653
2026-07,임금대,200~250만원 미만,경상남도,7176
2026-07,임금대,200~250만원 미만,제주도,633
2026-07,임금대,250만원 이상,전 체,61840
2026-07,임금대,250만원 이상,서울,9300
2026-07,임금대,250만원 이상,전남광주통합,3601
2026-07,임금대,250만원 이상,부산,3333
2026-07,임금대,250만원 이상,대구,2106
2026-07,임금대,250만원 이상,인천,2732
2026-07,임금대,250만원 이상,대전,928
2026-07,임금대,250만원 이상,울산,1454
2026-07,임금대,250만원 이상,세종시,524
2026-07,임금대,250만원 이상,경기도,18123
