연월,산업,시도,값
2026-06,정보통신업,대구,46
2026-06,정보통신업,인천,18
2026-06,정보통신업,광주,23
2026-06,정보통신업,대전,41
2026-06,정보통신업,울산,36
2026-06,정보통신업,세종시,8
2026-06,정보통신업,경기도,246
2026-06,정보통신업,강원도,18
2026-06,정보통신업,충청북도,11
2026-06,정보통신업,충청남도,36
2026-06,정보통신업,전라북도,45
2026-06,정보통신업,전라남도,81
2026-06,정보통신업,경상북도,49
2026-06,정보통신업,경상남도,34
2026-06,정보통신업,제주도,8
2026-06,금융 및 보험업,전 체,820
2026-06,금융 및 보험업,서울,319
2026-06,금융 및 보험업,부산,88
2026-06,금융 및 보험업,대구,9
2026-06,금융 및 보험업,인천,6
2026-06,금융 및 보험업,광주,13
2026-06,금융 및 보험업,대전,18
2026-06,금융 및 보험업,울산,7
2026-06,금융 및 보험업,세종시,2
2026-06,금융 및 보험업,경기도,75
2026-06,금융 및 보험업,강원도,25
2026-06,금융 및 보험업,충청북도,11
2026-06,금융 및 보험업,충청남도,30
2026-06,금융 및 보험업,전라북도,48
2026-06,금융 및 보험업,전라남도,44
2026-06,금융 및 보험업,경상북도,51
2026-06,금융 및 보험업,경상남도,50
2026-06,금융 및 보험업,제주도,24
2026-06,부동산업,전 체,2342
2026-06,부동산업,서울,579
2026-06,부동산업,부산,260
2026-06,부동산업,대구,67
2026-06,부동산업,인천,156
2026-06,부동산업,광주,46
2026-06,부동산업,대전,15
2026-06,부동산업,울산,78
2026-06,부동산업,세종시,7
2026-06,부동산업,경기도,479
2026-06,부동산업,강원도,101
2026-06,부동산업,충청북도,49
2026-06,부동산업,충청남도,57
2026-06,부동산업,전라북도,178
2026-06,부동산업,전라남도,46
2026-06,부동산업,경상북도,82
2026-06,부동산업,경상남도,128
2026-06,부동산업,제주도,14
2026-06,"전문, 과학 및 기술 서비스업",전 체,6374
2026-06,"전문, 과학 및 기술 서비스업",서울,1526
2026-06,"전문, 과학 및 기술 서비스업",부산,546
2026-06,"전문, 과학 및 기술 서비스업",대구,222
2026-06,"전문, 과학 및 기술 서비스업",인천,193
2026-06,"전문, 과학 및 기술 서비스업",광주,152
2026-06,"전문, 과학 및 기술 서비스업",대전,430
2026-06,"전문, 과학 및 기술 서비스업",울산,146
2026-06,"전문, 과학 및 기술 서비스업",세종시,86
2026-06,"전문, 과학 및 기술 서비스업",경기도,1197
2026-06,"전문, 과학 및 기술 서비스업",강원도,200
2026-06,"전문, 과학 및 기술 서비스업",충청북도,141
2026-06,"전문, 과학 및 기술 서비스업",충청남도,288
2026-06,"전문, 과학 및 기술 서비스업",전라북도,157
2026-06,"전문, 과학 및 기술 서비스업",전라남도,207
2026-06,"전문, 과학 및 기술 서비스업",경상북도,342
2026-06,"전문, 과학 및 기술 서비스업",경상남도,484
2026-06,"전문, 과학 및 기술 서비스업",제주도,57
2026-06,"사업시설 관리, 사업 지원 및 임대 서비스업",전 체,22214
2026-06,"사업시설 관리, 사업 지원 및 임대 서비스업",서울,9201
2026-06,"사업시설 관리, 사업 지원 및 임대 서비스업",부산,1277
2026-06,"사업시설 관리, 사업 지원 및 임대 서비스업",대구,761
2026-06,"사업시설 관리, 사업 지원 및 임대 서비스업",인천,877
2026-06,"사업시설 관리, 사업 지원 및 임대 서비스업",광주,211
2026-06,"사업시설 관리, 사업 지원 및 임대 서비스업",대전,444
2026-06,"사업시설 관리, 사업 지원 및 임대 서비스업",울산,450
2026-06,"사업시설 관리, 사업 지원 및 임대 서비스업",세종시,29
2026-06,"사업시설 관리, 사업 지원 및 임대 서비스업",경기도,5792
2026-06,"사업시설 관리, 사업 지원 및 임대 서비스업",강원도,157
2026-06,"사업시설 관리, 사업 지원 및 임대 서비스업",충청북도,504
2026-06,"사업시설 관리, 사업 지원 및 임대 서비스업",충청남도,300
2026-06,"사업시설 관리, 사업 지원 및 임대 서비스업",전라북도,532
2026-06,"사업시설 관리, 사업 지원 및 임대 서비스업",전라남도,360
2026-06,"사업시설 관리, 사업 지원 및 임대 서비스업",경상북도,469
2026-06,"사업시설 관리, 사업 지원 및 임대 서비스업",경상남도,759
2026-06,"사업시설 관리, 사업 지원 및 임대 서비스업",제주도,91
2026-06,"공공행정, 국방 및 사회보장 행정",전 체,3696
2026-06,"공공행정, 국방 및 사회보장 행정",서울,426
2026-06,"공공행정, 국방 및 사회보장 행정",부산,404
2026-06,"공공행정, 국방 및 사회보장 행정",대구,109
2026-06,"공공행정, 국방 및 사회보장 행정",인천,122
2026-06,"공공행정, 국방 및 사회보장 행정",광주,58
2026-06,"공공행정, 국방 및 사회보장 행정",대전,55
2026-06,"공공행정, 국방 및 사회보장 행정",울산,137
2026-06,"공공행정, 국방 및 사회보장 행정",세종시,7
2026-06,"공공행정, 국방 및 사회보장 행정",경기도,917
2026-06,"공공행정, 국방 및 사회보장 행정",강원도,143
2026-06,"공공행정, 국방 및 사회보장 행정",충청북도,65
2026-06,"공공행정, 국방 및 사회보장 행정",충청남도,184
2026-06,"공공행정, 국방 및 사회보장 행정",전라북도,427
2026-06,"공공행정, 국방 및 사회보장 행정",전라남도,227
2026-06,"공공행정, 국방 및 사회보장 행정",경상북도,159
2026-06,"공공행정, 국방 및 사회보장 행정",경상남도,213
2026-06,"공공행정, 국방 및 사회보장 행정",제주도,43
2026-06,교육 서비스업,전 체,3031
2026-06,교육 서비스업,서울,498
2026-06,교육 서비스업,부산,257
2026-06,교육 서비스업,대구,110
2026-06,교육 서비스업,인천,115
2026-06,교육 서비스업,광주,129
2026-06,교육 서비스업,대전,85
2026-06,교육 서비스업,울산,43
2026-06,교육 서비스업,세종시,16
2026-06,교육 서비스업,경기도,562
2026-06,교육 서비스업,강원도,123
2026-06,교육 서비스업,충청북도,84
2026-06,교육 서비스업,충청남도,103
2026-06,교육 서비스업,전라북도,241
2026-06,교육 서비스업,전라남도,166
2026-06,교육 서비스업,경상북도,283
2026-06,교육 서비스업,경상남도,186
2026-06,교육 서비스업,제주도,30
2026-06,보건업 및 사회복지 서비스업,전 체,44871
2026-06,보건업 및 사회복지 서비스업,서울,6518
2026-06,보건업 및 사회복지 서비스업,부산,4511
2026-06,보건업 및 사회복지 서비스업,대구,2886
2026-06,보건업 및 사회복지 서비스업,인천,3553
2026-06,보건업 및 사회복지 서비스업,광주,708
2026-06,보건업 및 사회복지 서비스업,대전,597
2026-06,보건업 및 사회복지 서비스업,울산,902
2026-06,보건업 및 사회복지 서비스업,세종시,153
2026-06,보건업 및 사회복지 서비스업,경기도,12923
2026-06,보건업 및 사회복지 서비스업,강원도,1104
2026-06,보건업 및 사회복지 서비스업,충청북도,837
2026-06,보건업 및 사회복지 서비스업,충청남도,1028
2026-06,보건업 및 사회복지 서비스업,전라북도,2001
2026-06,보건업 및 사회복지 서비스업,전라남도,1397
2026-06,보건업 및 사회복지 서비스업,경상북도,2301
2026-06,보건업 및 사회복지 서비스업,경상남도,2954
2026-06,보건업 및 사회복지 서비스업,제주도,498
2026-06,"예술, 스포츠 및 여가관련 서비스업",전 체,1210
2026-06,"예술, 스포츠 및 여가관련 서비스업",서울,305
2026-06,"예술, 스포츠 및 여가관련 서비스업",부산,89
2026-06,"예술, 스포츠 및 여가관련 서비스업",대구,30
2026-06,"예술, 스포츠 및 여가관련 서비스업",인천,23
2026-06,"예술, 스포츠 및 여가관련 서비스업",광주,43
2026-06,"예술, 스포츠 및 여가관련 서비스업",대전,10
2026-06,"예술, 스포츠 및 여가관련 서비스업",울산,16
2026-06,"예술, 스포츠 및 여가관련 서비스업",세종시,12
2026-06,"예술, 스포츠 및 여가관련 서비스업",경기도,317
2026-06,"예술, 스포츠 및 여가관련 서비스업",강원도,31
2026-06,"예술, 스포츠 및 여가관련 서비스업",충청북도,40
2026-06,"예술, 스포츠 및 여가관련 서비스업",충청남도,52
2026-06,"예술, 스포츠 및 여가관련 서비스업",전라북도,87
2026-06,"예술, 스포츠 및 여가관련 서비스업",전라남도,53
2026-06,"예술, 스포츠 및 여가관련 서비스업",경상북도,44
2026-06,"예술, 스포츠 및 여가관련 서비스업",경상남도,35
2026-06,"예술, 스포츠 및 여가관련 서비스업",제주도,23
2026-06,"협회 및 단체, 수리 및 기타 개인 서비스업",전 체,3147
2026-06,"협회 및 단체, 수리 및 기타 개인 서비스업",서울,558
2026-06,"협회 및 단체, 수리 및 기타 개인 서비스업",부산,222
2026-06,"협회 및 단체, 수리 및 기타 개인 서비스업",대구,133
2026-06,"협회 및 단체, 수리 및 기타 개인 서비스업",인천,285
2026-06,"협회 및 단체, 수리 및 기타 개인 서비스업",광주,26
2026-06,"협회 및 단체, 수리 및 기타 개인 서비스업",대전,32
2026-06,"협회 및 단체, 수리 및 기타 개인 서비스업",울산,74
2026-06,"협회 및 단체, 수리 및 기타 개인 서비스업",세종시,12
2026-06,"협회 및 단체, 수리 및 기타 개인 서비스업",경기도,903
2026-06,"협회 및 단체, 수리 및 기타 개인 서비스업",강원도,81
2026-06,"협회 및 단체, 수리 및 기타 개인 서비스업",충청북도,140
2026-06,"협회 및 단체, 수리 및 기타 개인 서비스업",충청남도,74
2026-06,"협회 및 단체, 수리 및 기타 개인 서비스업",전라북도,131
2026-06,"협회 및 단체, 수리 및 기타 개인 서비스업",전라남도,86
2026-06,"협회 및 단체, 수리 및 기타 개인 서비스업",경상북도,139
2026-06,"협회 및 단체, 수리 및 기타 개인 서비스업",경상남도,223
2026-06,"협회 및 단체, 수리 및 기타 개인 서비스업",제주도,28
2026-06,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,전 체,48
2026-06,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,서울,11
2026-06,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,부산,0
2026-06,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,대구,0
2026-06,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,인천,6
2026-06,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,광주,0
2026-06,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,대전,0
2026-06,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,울산,2
2026-06,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,세종시,0
2026-06,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,경기도,26
2026-06,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,강원도,0
2026-06,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,충청북도,2
2026-06,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,충청남도,0
2026-06,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,전라북도,0
2026-06,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,전라남도,1
2026-06,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,경상북도,0
2026-06,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,경상남도,0
2026-06,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,제주도,0
2026-06,국제 및 외국기관,전 체,41
2026-06,국제 및 외국기관,서울,0
2026-06,국제 및 외국기관,부산,0
2026-06,국제 및 외국기관,대구,0
2026-06,국제 및 외국기관,인천,0
2026-06,국제 및 외국기관,광주,0
2026-06,국제 및 외국기관,대전,0
2026-06,국제 및 외국기관,울산,0
2026-06,국제 및 외국기관,세종시,0
2026-06,국제 및 외국기관,경기도,41
2026-06,국제 및 외국기관,강원도,0
2026-06,국제 및 외국기관,충청북도,0
2026-06,국제 및 외국기관,충청남도,0
2026-06,국제 및 외국기관,전라북도,0
2026-06,국제 및 외국기관,전라남도,0
2026-06,국제 및 외국기관,경상북도,0
2026-06,국제 및 외국기관,경상남도,0
2026-06,국제 및 외국기관,제주도,0
2026-07,"농업, 임업 및 어업",전 체,6768
2026-07,"농업, 임업 및 어업",서울,40
2026-07,"농업, 임업 및 어업",전남광주통합,1651
2026-07,"농업, 임업 및 어업",부산,69
2026-07,"농업, 임업 및 어업",대구,29
2026-07,"농업, 임업 및 어업",인천,281
2026-07,"농업, 임업 및 어업",대전,15
2026-07,"농업, 임업 및 어업",울산,21
2026-07,"농업, 임업 및 어업",세종시,17
2026-07,"농업, 임업 및 어업",경기도,846
2026-07,"농업, 임업 및 어업",강원특별자치도,208
2026-07,"농업, 임업 및 어업",충청북도,227
2026-07,"농업, 임업 및 어업",충청남도,1062
2026-07,"농업, 임업 및 어업",전북특별자치도,981
2026-07,"농업, 임업 및 어업",경상북도,472
2026-07,"농업, 임업 및 어업",경상남도,662
2026-07,"농업, 임업 및 어업",제주도,187
2026-07,광업,전 체,102
2026-07,광업,서울,5
2026-07,광업,전남광주통합,14
2026-07,광업,부산,11
2026-07,광업,대구,0
2026-07,광업,인천,0
2026-07,광업,대전,0
2026-07,광업,울산,4
2026-07,광업,세종시,0
2026-07,광업,경기도,11
2026-07,광업,강원특별자치도,30
2026-07,광업,충청북도,1
2026-07,광업,충청남도,3
2026-07,광업,전북특별자치도,3
2026-07,광업,경상북도,9
2026-07,광업,경상남도,11
2026-07,광업,제주도,0
2026-07,제조업,전 체,55609
2026-07,제조업,서울,1647
2026-07,제조업,전남광주통합,2911
2026-07,제조업,부산,2570
2026-07,제조업,대구,1740
2026-07,제조업,인천,2727
2026-07,제조업,대전,420
2026-07,제조업,울산,1937
2026-07,제조업,세종시,318
2026-07,제조업,경기도,17787
2026-07,제조업,강원특별자치도,1018
2026-07,제조업,충청북도,3349
2026-07,제조업,충청남도,4632
2026-07,제조업,전북특별자치도,2384
2026-07,제조업,경상북도,4822
2026-07,제조업,경상남도,7219
2026-07,제조업,제주도,128
2026-07,"전기, 가스, 증기 및 공기조절 공급업",전 체,98
2026-07,"전기, 가스, 증기 및 공기조절 공급업",서울,6
2026-07,"전기, 가스, 증기 및 공기조절 공급업",전남광주통합,9
2026-07,"전기, 가스, 증기 및 공기조절 공급업",부산,3
